timestamp,total_decisions,blocked_count,allowed_count,avg_decision_delay
1789652433.1415348,14280,0,14280,1.253
1789652433.1481519,14290,0,14290,1.252
1789652433.1538405,14300,0,14300,1.251
1789652433.160606,14310,0,14310,1.251
1789652433.1668208,14320,0,14320,1.25
1789652433.1720464,14330,0,14330,1.249
1789652433.1839488,14340,0,14340,1.248
1789652433.19284,14350,0,14350,1.247
1789652433.2049205,14360,0,14360,1.246
1789652433.21547,14370,0,14370,1.245
1789652433.2247612,14380,0,14380,1.244
1789652433.234601,14390,0,14390,1.244
1789652433.244775,14400,0,14400,1.243
1789652433.2526736,14410,0,14410,1.242
1789652433.2667675,14420,0,14420,1.241
1789652433.2757812,14430,0,14430,1.24
1789652433.2852478,14440,0,14440,1.239
1789652433.303691,14450,0,14450,1.238
1789652433.3146446,14460,0,14460,1.238
1789652433.3280692,14470,0,14470,1.237
1789652433.3391623,14480,0,14480,1.236
1789652433.351921,14490,0,14490,1.235
1789652433.3672044,14500,0,14500,1.234
1789652433.3820167,14510,0,14510,1.233
1789652433.409625,14520,0,14520,1.232
1789652433.4222095,14530,0,14530,1.232
1789652433.4346735,14540,0,14540,1.231
1789652433.4454346,14550,0,14550,1.23
1789652433.457125,14560,0,14560,1.229
1789652433.4663022,14570,0,14570,1.228
1789652433.4745207,14580,0,14580,1.227
1789652433.4812906,14590,0,14590,1.227
1789652433.4864786,14600,0,14600,1.226
1789652433.4949734,14610,0,14610,1.225
1789652433.5003576,14620,0,14620,1.224
1789652433.5108733,14630,0,14630,1.223
1789652433.5185215,14640,0,14640,1.222
1789652433.5338848,14650,0,14650,1.222
1789652433.5460284,14660,0,14660,1.221
1789652433.5593474,14670,0,14670,1.22
1789652433.5688968,14680,0,14680,1.219
1789652433.5764089,14690,0,14690,1.218
1789652433.5842204,14700,0,14700,1.217
1789652433.5908828,14710,0,14710,1.217
1789652433.597088,14720,0,14720,1.216
1789652433.6035721,14730,0,14730,1.215
1789652433.6138275,14740,0,14740,1.214
1789652433.6217017,14750,0,14750,1.213
1789652433.6293836,14760,0,14760,1.212
1789652433.6452262,14770,0,14770,1.212
1789652433.6558256,14780,0,14780,1.211
1789652433.6676009,14790,0,14790,1.21
1789652433.6771245,14800,0,14800,1.209
1789652433.6859257,14810,0,14810,1.208
1789652433.6942077,14820,0,14820,1.208
1789652433.7023928,14830,0,14830,1.207
1789652433.7103472,14840,0,14840,1.206
1789652433.7183702,14850,0,14850,1.205
1789652433.7242424,14860,0,14860,1.204
1789652433.730485,14870,0,14870,1.203
1789652433.746353,14880,0,14880,1.203
1789652433.757591,14890,0,14890,1.202
1789652433.7819672,14900,0,14900,1.201
1789652433.7896197,14910,0,14910,1.2
1789652433.7967477,14920,0,14920,1.199
1789652433.803217,14930,0,14930,1.199
1789652433.8083415,14940,0,14940,1.198
1789652433.8145797,14950,0,14950,1.197
1789652433.8206418,14960,0,14960,1.196
1789652433.8265133,14970,0,14970,1.195
1789652433.831994,14980,0,14980,1.195
1789652433.8373334,14990,0,14990,1.194
1789652433.84328,15000,0,15000,1.193
1789652433.849281,15010,0,15010,1.192
1789652433.855457,15020,0,15020,1.191
1789652433.862025,15030,0,15030,1.191
1789652433.8702683,15040,0,15040,1.19
1789652433.8949473,15050,0,15050,1.189
1789652433.9254234,15060,0,15060,1.188
1789652433.9369037,15070,0,15070,1.188
1789652433.9463143,15080,0,15080,1.187
1789652433.9557054,15090,0,15090,1.186
1789652433.966168,15100,0,15100,1.185
1789652433.9759462,15110,0,15110,1.184
1789652433.9866161,15120,0,15120,1.184
1789652433.9945543,15130,0,15130,1.183
1789652434.0013192,15140,0,15140,1.182
1789652434.0151021,15150,0,15150,1.181
1789652434.048235,15160,0,15160,1.18
1789652434.0699933,15170,0,15170,1.18
1789652434.0836413,15180,0,15180,1.179
1789652434.0949185,15190,0,15190,1.178
1789652434.1024637,15200,0,15200,1.177
1789652434.1085663,15210,0,15210,1.177
1789652434.1158574,15220,0,15220,1.176
1789652434.5251076,15230,0,15230,1.175
1789652434.5326571,15240,0,15240,1.174
1789652434.5526886,15250,0,15250,1.174
1789652434.5630925,15260,0,15260,1.173
1789652434.5864534,15270,0,15270,1.172
1789652434.5952435,15280,0,15280,1.171
1789652434.6235597,15290,0,15290,1.171
1789652434.6277232,15300,0,15300,1.171
1789652434.6318977,15310,0,15310,1.172
1789652434.6355903,15320,0,15320,1.172
1789652434.6390178,15330,0,15330,1.173
1789652434.6429667,15340,0,15340,1.173
1789652434.647887,15350,0,15350,1.174
1789652434.6524353,15360,0,15360,1.174
1789652434.6598125,15370,0,15370,1.175
1789652434.6642318,15380,0,15380,1.175
1789652434.6694753,15390,0,15390,1.175
1789652434.6744986,15400,0,15400,1.176
1789652434.6808658,15410,0,15410,1.176
1789652434.6863031,15420,0,15420,1.176
1789652434.692055,15430,0,15430,1.177
1789652434.6968076,15440,0,15440,1.177
1789652434.7010741,15450,0,15450,1.177
1789652434.7049766,15460,0,15460,1.178
1789652434.709783,15470,0,15470,1.178
1789652434.7144043,15480,0,15480,1.178
1789652434.7193344,15490,0,15490,1.178
1789652434.7283044,15500,0,15500,1.179
1789652434.7353034,15510,0,15510,1.179
1789652434.7421796,15520,0,15520,1.179
1789652434.759468,15530,0,15530,1.18
1789652434.772223,15540,0,15540,1.18
1789652434.7773893,15550,0,15550,1.18
1789652434.793126,15560,0,15560,1.18
1789652434.8007019,15570,0,15570,1.181
1789652434.8069751,15580,0,15580,1.181
1789652434.8128,15590,0,15590,1.181
1789652434.8241773,15600,0,15600,1.181
1789652434.8324027,15610,0,15610,1.181
1789652434.8392863,15620,0,15620,1.181
1789652434.845078,15630,0,15630,1.182
1789652434.851563,15640,0,15640,1.182
1789652434.8572662,15650,0,15650,1.182
1789652434.8637342,15660,0,15660,1.182
1789652434.8686671,15670,0,15670,1.182
1789652434.8734338,15680,0,15680,1.182
1789652434.87851,15690,0,15690,1.182
1789652434.8846111,15700,0,15700,1.182
1789652434.891903,15710,0,15710,1.183
1789652434.9024065,15720,0,15720,1.183
1789652434.9105573,15730,0,15730,1.183
1789652434.918842,15740,0,15740,1.183
1789652434.9280941,15750,0,15750,1.183
1789652434.942593,15760,0,15760,1.183
1789652434.966085,15770,0,15770,1.183
1789652434.973637,15780,0,15780,1.183
1789652434.9820178,15790,0,15790,1.183
1789652434.9901469,15800,0,15800,1.183
1789652434.9966896,15810,0,15810,1.183
1789652435.0036278,15820,0,15820,1.183
1789652435.0102284,15830,0,15830,1.183
1789652435.0184512,15840,0,15840,1.182
1789652435.0265064,15850,0,15850,1.181
1789652435.033257,15860,0,15860,1.18
1789652435.0386467,15870,0,15870,1.18
1789652435.0440347,15880,0,15880,1.179
1789652435.049972,15890,0,15890,1.178
1789652435.0546203,15900,0,15900,1.177
1789652435.0585113,15910,0,15910,1.177
1789652435.063076,15920,0,15920,1.176
1789652435.0756636,15930,0,15930,1.175
1789652435.0939093,15940,0,15940,1.175
1789652435.099589,15950,0,15950,1.174
1789652435.1052475,15960,0,15960,1.173
1789652435.1119647,15970,0,15970,1.172
1789652435.1194973,15980,0,15980,1.172
1789652435.128871,15990,0,15990,1.171
1789652435.1342669,16000,0,16000,1.17
1789652435.1401997,16010,0,16010,1.169
1789652435.1457784,16020,0,16020,1.169
1789652435.150959,16030,0,16030,1.168
1789652435.1568773,16040,0,16040,1.167
1789652435.1620438,16050,0,16050,1.166
1789652435.1682985,16060,0,16060,1.166
1789652435.175009,16070,0,16070,1.165
1789652435.1807563,16080,0,16080,1.164
1789652435.185296,16090,0,16090,1.164
1789652435.1921716,16100,0,16100,1.163
1789652435.199182,16110,0,16110,1.162
1789652435.2073088,16120,0,16120,1.161
1789652435.2304153,16130,0,16130,1.161
1789652435.241173,16140,0,16140,1.16
1789652435.2685993,16150,0,16150,1.159
1789652435.2870862,16160,0,16160,1.159
1789652435.302092,16170,0,16170,1.158
1789652435.3109436,16180,0,16180,1.157
1789652435.3206193,16190,0,16190,1.156
1789652435.3295,16200,0,16200,1.156
1789652435.3392668,16210,0,16210,1.155
1789652435.3489451,16220,0,16220,1.154
1789652435.3572743,16230,0,16230,1.154
1789652435.3819764,16240,0,16240,1.153
1789652435.395463,16250,0,16250,1.152
1789652435.4036632,16260,0,16260,1.151
1789652435.4113371,16270,0,16270,1.151
1789652435.4181483,16280,0,16280,1.15
1789652435.4271035,16290,0,16290,1.149
1789652435.4365215,16300,0,16300,1.149
1789652435.443252,16310,0,16310,1.148
1789652435.4514625,16320,0,16320,1.147
1789652435.4592202,16330,0,16330,1.146
1789652435.4659882,16340,0,16340,1.146
1789652435.4728801,16350,0,16350,1.145
1789652435.4837189,16360,0,16360,1.144
1789652435.494359,16370,0,16370,1.144
1789652435.5217195,16380,0,16380,1.143
1789652435.5285428,16390,0,16390,1.142
1789652435.5340848,16400,0,16400,1.142
1789652435.539385,16410,0,16410,1.141
1789652435.5443153,16420,0,16420,1.14
1789652435.5538135,16430,0,16430,1.14
1789652435.5688443,16440,0,16440,1.139
1789652435.5779414,16450,0,16450,1.138
1789652435.5889857,16460,0,16460,1.137
1789652435.5995302,16470,0,16470,1.137
1789652435.6157045,16480,0,16480,1.136
1789652435.6260889,16490,0,16490,1.135
1789652435.6663747,16500,0,16500,1.135
1789652435.6998098,16510,0,16510,1.134
1789652435.7211103,16520,0,16520,1.133
1789652435.7322054,16530,0,16530,1.133
1789652435.7417948,16540,0,16540,1.132
1789652435.7492554,16550,0,16550,1.131
1789652435.7557817,16560,0,16560,1.131
1789652435.7633884,16570,0,16570,1.13
1789652435.7701442,16580,0,16580,1.129
1789652435.7770581,16590,0,16590,1.129
1789652435.7829967,16600,0,16600,1.128
1789652435.7894847,16610,0,16610,1.127
1789652435.7974226,16620,0,16620,1.127
1789652435.8132393,16630,0,16630,1.126
1789652435.8395758,16640,0,16640,1.125
1789652435.855617,16650,0,16650,1.124
1789652435.8774047,16660,0,16660,1.124
1789652435.8878465,16670,0,16670,1.123
1789652435.897203,16680,0,16680,1.122
1789652435.9056594,16690,0,16690,1.122
1789652435.913617,16700,0,16700,1.121
1789652435.9224865,16710,0,16710,1.12
1789652435.9317899,16720,0,16720,1.12
1789652435.937964,16730,0,16730,1.119
1789652435.944336,16740,0,16740,1.118
1789652435.9505112,16750,0,16750,1.118
1789652435.9569535,16760,0,16760,1.117
1789652435.9646573,16770,0,16770,1.116
1789652435.970707,16780,0,16780,1.116
1789652436.01062,16790,0,16790,1.115
1789652436.0252469,16800,0,16800,1.114
1789652436.0362837,16810,0,16810,1.114
1789652436.0472202,16820,0,16820,1.113
1789652436.0565023,16830,0,16830,1.112
1789652436.0637853,16840,0,16840,1.112
1789652436.0726924,16850,0,16850,1.111
1789652436.081665,16860,0,16860,1.11
1789652436.0943706,16870,0,16870,1.11
1789652436.109558,16880,0,16880,1.109
1789652436.133909,16890,0,16890,1.109
1789652436.158478,16900,0,16900,1.108
1789652436.1648383,16910,0,16910,1.107
1789652436.171305,16920,0,16920,1.107
1789652436.1775854,16930,0,16930,1.106
1789652436.1838794,16940,0,16940,1.105
1789652436.1917534,16950,0,16950,1.105
1789652436.197658,16960,0,16960,1.104
1789652436.2055771,16970,0,16970,1.103
1789652436.2121718,16980,0,16980,1.103
1789652436.224019,16990,0,16990,1.102
1789652436.2320533,17000,0,17000,1.101
1789652436.2394414,17010,0,17010,1.101
1789652436.2495072,17020,0,17020,1.1
1789652436.26581,17030,0,17030,1.099
1789652436.2785966,17040,0,17040,1.099
1789652436.2980356,17050,0,17050,1.098
1789652436.3075867,17060,0,17060,1.097
1789652436.3158927,17070,0,17070,1.097
1789652436.3296156,17080,0,17080,1.096
1789652436.3399591,17090,0,17090,1.096
1789652436.3511598,17100,0,17100,1.095
1789652436.3633428,17110,0,17110,1.094
1789652436.3706899,17120,0,17120,1.094
1789652436.3789163,17130,0,17130,1.093
1789652436.3842087,17140,0,17140,1.092
1789652436.39052,17150,0,17150,1.092
1789652436.4170113,17160,0,17160,1.091
1789652436.4528813,17170,0,17170,1.09
1789652436.4773848,17180,0,17180,1.09
1789652436.4954147,17190,0,17190,1.089
1789652436.5047455,17200,0,17200,1.089
1789652436.5133426,17210,0,17210,1.088
1789652436.5235095,17220,0,17220,1.087
1789652436.5336761,17230,0,17230,1.087
1789652436.5730345,17240,0,17240,1.086
1789652436.590749,17250,0,17250,1.085
1789652436.602707,17260,0,17260,1.085
1789652436.6124637,17270,0,17270,1.084
1789652436.622293,17280,0,17280,1.083
1789652436.6302536,17290,0,17290,1.083
1789652436.6376247,17300,0,17300,1.082
1789652436.6463501,17310,0,17310,1.082
1789652436.6549442,17320,0,17320,1.081
1789652436.6667495,17330,0,17330,1.08
1789652436.7038596,17340,0,17340,1.08
1789652436.711875,17350,0,17350,1.079
1789652436.7217922,17360,0,17360,1.079
1789652436.7306805,17370,0,17370,1.078
1789652436.7420442,17380,0,17380,1.077
1789652436.7550035,17390,0,17390,1.077
1789652436.7671251,17400,0,17400,1.076
1789652436.7789798,17410,0,17410,1.075
1789652436.796722,17420,0,17420,1.075
1789652436.8322046,17430,0,17430,1.074
1789652436.8473632,17440,0,17440,1.074
1789652436.8688233,17450,0,17450,1.073
1789652436.8857636,17460,0,17460,1.072
1789652436.9089637,17470,0,17470,1.072
1789652436.9469798,17480,0,17480,1.071
1789652436.9639142,17490,0,17490,1.07
1789652436.975668,17500,0,17500,1.07
1789652436.98818,17510,0,17510,1.069
1789652437.0079763,17520,0,17520,1.069
1789652437.0174465,17530,0,17530,1.069
1789652437.022045,17540,0,17540,1.069
1789652437.0254738,17550,0,17550,1.07
1789652437.0286918,17560,0,17560,1.07
1789652437.0323822,17570,0,17570,1.071
1789652437.035901,17580,0,17580,1.071
1789652437.0397415,17590,0,17590,1.072
1789652437.0432603,17600,0,17600,1.072
1789652437.0467577,17610,0,17610,1.072
1789652437.050721,17620,0,17620,1.073
1789652437.0544276,17630,0,17630,1.073
1789652437.0583656,17640,0,17640,1.073
1789652437.0619547,17650,0,17650,1.074
1789652437.0651407,17660,0,17660,1.074
1789652437.0683506,17670,0,17670,1.074
1789652437.0714557,17680,0,17680,1.074
1789652437.0745397,17690,0,17690,1.074
1789652437.0777075,17700,0,17700,1.074
1789652437.0811563,17710,0,17710,1.074
1789652437.084523,17720,0,17720,1.075
1789652437.087957,17730,0,17730,1.075
1789652437.0914798,17740,0,17740,1.075
1789652437.0954332,17750,0,17750,1.075
1789652437.0990965,17760,0,17760,1.074
1789652437.1028407,17770,0,17770,1.074
1789652437.1070518,17780,0,17780,1.074
1789652437.1116989,17790,0,17790,1.074
1789652437.1161764,17800,0,17800,1.074
1789652437.128612,17810,0,17810,1.074
1789652437.1376493,17820,0,17820,1.074
1789652437.144138,17830,0,17830,1.074
1789652437.1511812,17840,0,17840,1.073
1789652437.1568189,17850,0,17850,1.073
1789652437.1613927,17860,0,17860,1.073
1789652437.16628,17870,0,17870,1.073
1789652437.1716177,17880,0,17880,1.073
1789652437.1755795,17890,0,17890,1.073
1789652437.1795564,17900,0,17900,1.072
1789652437.1835406,17910,0,17910,1.072
1789652437.1881843,17920,0,17920,1.072
1789652437.1929529,17930,0,17930,1.072
1789652437.1969304,17940,0,17940,1.072
1789652437.2010758,17950,0,17950,1.072
1789652437.206363,17960,0,17960,1.071
1789652437.2109933,17970,0,17970,1.071
1789652437.2154984,17980,0,17980,1.071
1789652437.2202744,17990,0,17990,1.071
1789652437.227943,18000,0,18000,1.071
1789652437.2352648,18010,0,18010,1.07
1789652437.2411864,18020,0,18020,1.07
1789652437.2468386,18030,0,18030,1.07
1789652437.2530057,18040,0,18040,1.07
1789652437.2570436,18050,0,18050,1.07
1789652437.2611754,18060,0,18060,1.069
1789652437.2673585,18070,0,18070,1.069
1789652437.2744164,18080,0,18080,1.069
1789652437.2811723,18090,0,18090,1.069
1789652437.28762,18100,0,18100,1.069
1789652437.2939286,18110,0,18110,1.068
1789652437.299117,18120,0,18120,1.068
1789652437.3034103,18130,0,18130,1.068
1789652437.3076227,18140,0,18140,1.068
1789652437.311957,18150,0,18150,1.068
1789652437.3163474,18160,0,18160,1.067
1789652437.322895,18170,0,18170,1.067
1789652437.329886,18180,0,18180,1.067
1789652437.337219,18190,0,18190,1.067
1789652437.3432808,18200,0,18200,1.067
1789652437.3486974,18210,0,18210,1.066
1789652437.3550727,18220,0,18220,1.066
1789652437.3645475,18230,0,18230,1.066
1789652437.3727353,18240,0,18240,1.066
1789652437.37918,18250,0,18250,1.066
1789652437.3834321,18260,0,18260,1.065
1789652437.3885548,18270,0,18270,1.065
1789652437.3929338,18280,0,18280,1.065
1789652437.397091,18290,0,18290,1.065
1789652437.4024007,18300,0,18300,1.065
1789652437.4157515,18310,0,18310,1.064
1789652437.4289706,18320,0,18320,1.064
1789652437.4366539,18330,0,18330,1.064
1789652437.442326,18340,0,18340,1.064
1789652437.4471622,18350,0,18350,1.064
1789652437.4623504,18360,0,18360,1.063
1789652437.469176,18370,0,18370,1.063
1789652437.4783838,18380,0,18380,1.063
1789652437.4883723,18390,0,18390,1.063
1789652437.4977536,18400,0,18400,1.063
1789652437.5060463,18410,0,18410,1.062
1789652437.5141268,18420,0,18420,1.062
1789652437.5197442,18430,0,18430,1.062
1789652437.5285563,18440,0,18440,1.062
1789652437.5366461,18450,0,18450,1.061
1789652437.5542192,18460,0,18460,1.061
1789652437.5640054,18470,0,18470,1.061
1789652437.5715792,18480,0,18480,1.061
1789652437.5759103,18490,0,18490,1.061
1789652437.5802848,18500,0,18500,1.06
1789652437.58465,18510,0,18510,1.06
1789652437.5897875,18520,0,18520,1.06
1789652437.594647,18530,0,18530,1.06
1789652437.600393,18540,0,18540,1.06
1789652437.6058288,18550,0,18550,1.059
1789652437.6109889,18560,0,18560,1.059
1789652437.6192074,18570,0,18570,1.059
1789652437.6252613,18580,0,18580,1.059
1789652437.6311805,18590,0,18590,1.059
1789652437.638637,18600,0,18600,1.058
1789652437.6451812,18610,0,18610,1.058
1789652437.650676,18620,0,18620,1.058
1789652437.66557,18630,0,18630,1.057
1789652437.6742692,18640,0,18640,1.057
1789652437.682646,18650,0,18650,1.056
1789652438.2741325,18660,0,18660,1.056
1789652438.2830253,18670,0,18670,1.055
1789652438.2927122,18680,0,18680,1.055
1789652438.3148162,18690,0,18690,1.054
1789652438.3326483,18700,0,18700,1.053
1789652438.3646731,18710,0,18710,1.053
1789652438.3758693,18720,0,18720,1.052
1789652438.3887355,18730,0,18730,1.052
1789652438.3991418,18740,0,18740,1.051
1789652438.410277,18750,0,18750,1.051
1789652438.4186704,18760,0,18760,1.05
1789652438.427349,18770,0,18770,1.049
1789652438.4381359,18780,0,18780,1.049
1789652438.4490683,18790,0,18790,1.048
1789652438.4822636,18800,0,18800,1.048
1789652438.489624,18810,0,18810,1.047
1789652438.4957714,18820,0,18820,1.047
1789652438.506198,18830,0,18830,1.046
1789652438.5191243,18840,0,18840,1.046
1789652438.527985,18850,0,18850,1.045
1789652438.5371785,18860,0,18860,1.044
1789652438.544885,18870,0,18870,1.044
1789652438.5527995,18880,0,18880,1.043
1789652438.5674815,18890,0,18890,1.043
1789652438.5732203,18900,0,18900,1.042
1789652438.5972826,18910,0,18910,1.042
1789652438.6068137,18920,0,18920,1.041
1789652438.6201065,18930,0,18930,1.041
1789652438.634245,18940,0,18940,1.04
1789652438.6537406,18950,0,18950,1.039
1789652438.6798544,18960,0,18960,1.039
1789652438.6955073,18970,0,18970,1.038
1789652438.7363217,18980,0,18980,1.038
1789652438.7715623,18990,0,18990,1.037
1789652438.792988,19000,0,19000,1.037
1789652438.812626,19010,0,19010,1.036
1789652438.8346047,19020,0,19020,1.036
1789652438.8746097,19030,0,19030,1.035
1789652438.897636,19040,0,19040,1.035
1789652438.9101794,19050,0,19050,1.034
1789652438.9249332,19060,0,19060,1.033
1789652438.9403918,19070,0,19070,1.033
1789652438.9622514,19080,0,19080,1.032
1789652439.006822,19090,0,19090,1.032
1789652439.0160985,19100,0,19100,1.031
1789652439.0259168,19110,0,19110,1.031
1789652439.0390863,19120,0,19120,1.03
1789652439.0489142,19130,0,19130,1.03
1789652439.0577505,19140,0,19140,1.029
1789652439.083495,19150,0,19150,1.029
1789652439.102202,19160,0,19160,1.028
1789652439.1406183,19170,0,19170,1.028
1789652439.1612308,19180,0,19180,1.027
1789652439.1770236,19190,0,19190,1.026
1789652439.2117662,19200,0,19200,1.026
1789652439.6234004,19210,0,19210,1.025
1789652439.6537466,19220,0,19220,1.025
1789652439.6630208,19230,0,19230,1.025
1789652439.6682138,19240,0,19240,1.026
1789652439.6739912,19250,0,19250,1.026
1789652439.6816435,19260,0,19260,1.027
1789652439.6876135,19270,0,19270,1.027
1789652439.6924698,19280,0,19280,1.028
1789652439.697164,19290,0,19290,1.028
1789652439.7021487,19300,0,19300,1.029
1789652439.717209,19310,0,19310,1.029
1789652439.7221954,19320,0,19320,1.03
1789652439.7267535,19330,0,19330,1.031
1789652439.7313669,19340,0,19340,1.031
1789652439.740631,19350,0,19350,1.032
1789652439.7456102,19360,0,19360,1.032
1789652439.750561,19370,0,19370,1.033
1789652439.7555344,19380,0,19380,1.033
1789652439.7603736,19390,0,19390,1.034
1789652439.7655487,19400,0,19400,1.034
1789652439.7769222,19410,0,19410,1.035
1789652439.7820385,19420,0,19420,1.035
1789652439.7870877,19430,0,19430,1.036
1789652439.7937768,19440,0,19440,1.036
1789652439.8002295,19450,0,19450,1.037
1789652439.8060923,19460,0,19460,1.037
1789652439.8117783,19470,0,19470,1.038
1789652439.8170788,19480,0,19480,1.039
1789652439.821153,19490,0,19490,1.039
1789652439.8268685,19500,0,19500,1.04
1789652439.83389,19510,0,19510,1.04
1789652439.8400393,19520,0,19520,1.041
1789652439.8470888,19530,0,19530,1.041
1789652439.8552368,19540,0,19540,1.042
1789652439.8643725,19550,0,19550,1.042
1789652439.8736327,19560,0,19560,1.043
1789652439.880953,19570,0,19570,1.044
1789652439.8904192,19580,0,19580,1.044
1789652439.9005103,19590,0,19590,1.045
1789652439.9231317,19600,0,19600,1.045
1789652439.9425735,19610,0,19610,1.046
1789652439.9515681,19620,0,19620,1.046
1789652439.9650202,19630,0,19630,1.047
1789652439.9812093,19640,0,19640,1.048
1789652439.990273,19650,0,19650,1.048
1789652440.0093868,19660,0,19660,1.049
1789652440.019156,19670,0,19670,1.049
1789652440.0250475,19680,0,19680,1.05
1789652440.0320256,19690,0,19690,1.051
1789652440.0424962,19700,0,19700,1.051
1789652440.0494907,19710,0,19710,1.052
1789652440.054334,19720,0,19720,1.053
1789652440.060191,19730,0,19730,1.053
1789652440.0687907,19740,0,19740,1.054
1789652440.0766184,19750,0,19750,1.054
1789652440.0832393,19760,0,19760,1.055
1789652440.0896008,19770,0,19770,1.056
1789652440.0969987,19780,0,19780,1.056
1789652440.105538,19790,0,19790,1.057
1789652440.1128602,19800,0,19800,1.058
1789652440.1191761,19810,0,19810,1.058
1789652440.1259003,19820,0,19820,1.059
1789652440.133197,19830,0,19830,1.06
1789652440.1400316,19840,0,19840,1.06
1789652440.1471775,19850,0,19850,1.061
1789652440.1540794,19860,0,19860,1.062
1789652440.160276,19870,0,19870,1.062
1789652440.1684878,19880,0,19880,1.063
1789652440.1733885,19890,0,19890,1.063
1789652440.1780112,19900,0,19900,1.064
1789652440.1824822,19910,0,19910,1.065
1789652440.1870573,19920,0,19920,1.065
1789652440.2017684,19930,0,19930,1.066
1789652440.2108345,19940,0,19940,1.067
1789652440.2206545,19950,0,19950,1.067
1789652440.2335875,19960,0,19960,1.068
1789652440.2432523,19970,0,19970,1.069
1789652440.254126,19980,0,19980,1.07
1789652440.2671084,19990,0,19990,1.07
1789652440.2796328,20000,0,20000,1.071
1789652440.2941165,20010,0,20010,1.072
1789652440.3030431,20020,0,20020,1.072
1789652440.3153498,20030,0,20030,1.073
1789652440.3326795,20040,0,20040,1.074
1789652440.343951,20050,0,20050,1.074
1789652440.3503644,20060,0,20060,1.075
1789652440.3587208,20070,0,20070,1.076
1789652440.365757,20080,0,20080,1.077
1789652440.3705,20090,0,20090,1.077
1789652440.3780231,20100,0,20100,1.078
1789652440.3829422,20110,0,20110,1.079
1789652440.3876426,20120,0,20120,1.079
1789652440.3923633,20130,0,20130,1.08
1789652440.3972528,20140,0,20140,1.081
1789652440.4020388,20150,0,20150,1.082
1789652440.4066882,20160,0,20160,1.082
1789652440.4135013,20170,0,20170,1.083
1789652440.4183,20180,0,20180,1.084
1789652440.423441,20190,0,20190,1.084
1789652440.4281967,20200,0,20200,1.085
1789652440.432578,20210,0,20210,1.086
1789652440.4624286,20220,0,20220,1.087
1789652440.4779096,20230,0,20230,1.087
1789652440.485359,20240,0,20240,1.088
1789652440.4916964,20250,0,20250,1.089
1789652440.4965134,20260,0,20260,1.09
1789652440.5011084,20270,0,20270,1.09
1789652440.5057788,20280,0,20280,1.091
1789652440.509973,20290,0,20290,1.092
1789652440.5147588,20300,0,20300,1.093
1789652440.521003,20310,0,20310,1.093
1789652440.525562,20320,0,20320,1.094
1789652440.5319688,20330,0,20330,1.095
1789652440.5381186,20340,0,20340,1.096
1789652440.5442667,20350,0,20350,1.096
1789652440.5501926,20360,0,20360,1.097
1789652440.554345,20370,0,20370,1.098
1789652440.5585802,20380,0,20380,1.099
1789652440.562548,20390,0,20390,1.099
1789652440.56763,20400,0,20400,1.1
1789652440.5722466,20410,0,20410,1.101
1789652440.5766666,20420,0,20420,1.102
1789652440.5906699,20430,0,20430,1.102
1789652440.6011968,20440,0,20440,1.103
1789652440.609194,20450,0,20450,1.104
1789652440.6217418,20460,0,20460,1.105
1789652440.6290572,20470,0,20470,1.105
1789652440.6371162,20480,0,20480,1.106
1789652440.6489854,20490,0,20490,1.107
1789652440.6574879,20500,0,20500,1.108
1789652440.669273,20510,0,20510,1.109
1789652440.6772575,20520,0,20520,1.109
1789652440.687148,20530,0,20530,1.11
1789652440.7025044,20540,0,20540,1.111
1789652440.7107773,20550,0,20550,1.112
1789652440.7160428,20560,0,20560,1.113
1789652440.7220027,20570,0,20570,1.113
1789652440.7312577,20580,0,20580,1.114
1789652440.753109,20590,0,20590,1.115
1789652440.7632747,20600,0,20600,1.116
1789652440.773219,20610,0,20610,1.117
1789652440.7832778,20620,0,20620,1.118
1789652440.7940478,20630,0,20630,1.118
1789652440.8034823,20640,0,20640,1.119
1789652440.809934,20650,0,20650,1.12
1789652440.8173397,20660,0,20660,1.121
1789652440.8249807,20670,0,20670,1.122
1789652440.829771,20680,0,20680,1.123
1789652440.835396,20690,0,20690,1.123
1789652440.841938,20700,0,20700,1.124
1789652440.8481345,20710,0,20710,1.125
1789652440.8543043,20720,0,20720,1.126
1789652440.8607495,20730,0,20730,1.127
1789652440.8665621,20740,0,20740,1.128
1789652440.8728018,20750,0,20750,1.129
1789652440.8801987,20760,0,20760,1.129
1789652440.8845983,20770,0,20770,1.13
1789652440.8892605,20780,0,20780,1.131
1789652440.894306,20790,0,20790,1.132
1789652440.9006045,20800,0,20800,1.133
1789652440.9049187,20810,0,20810,1.134
1789652440.9117284,20820,0,20820,1.135
1789652440.9176881,20830,0,20830,1.135
1789652440.9251764,20840,0,20840,1.136
1789652440.9315436,20850,0,20850,1.137
1789652440.947804,20860,0,20860,1.138
1789652440.9559913,20870,0,20870,1.139
1789652440.9613407,20880,0,20880,1.14
1789652440.9691875,20890,0,20890,1.141
1789652440.9738328,20900,0,20900,1.141
1789652440.978303,20910,0,20910,1.142
1789652440.9834335,20920,0,20920,1.143
1789652440.9896042,20930,0,20930,1.144
1789652441.0003605,20940,0,20940,1.145
1789652441.006235,20950,0,20950,1.146
1789652441.0108635,20960,0,20960,1.147
1789652441.0152228,20970,0,20970,1.148
1789652441.0202446,20980,0,20980,1.149
1789652441.0248733,20990,0,20990,1.149
