flow_id,timestamp,flag,service,p_hat,pred_label,real_label,action,decision_time,flow_start
10.0.0.1|10.0.0.2|20284|80|tcp,1781964385.8805294,S0,http,0.9983190354352863,1,1,block,1781964379.9876275,1781964368.2456965
10.0.0.1|10.0.0.2|20285|80|tcp,1781964385.8830428,S0,http,0.9983190354352863,1,1,block,1781964379.9886005,1781964368.245788
10.0.0.1|10.0.0.2|21544|80|tcp,1781964385.8782303,S0,http,0.9983261889755619,1,,block,1781964385.8782303,1781964382.7570012
10.0.0.1|10.0.0.2|21545|80|tcp,1781964385.8858259,S0,http,0.9983262347193104,1,,block,1781964385.8858259,1781964382.757108
10.0.0.1|10.0.0.2|21546|80|tcp,1781964385.8867083,S0,http,0.9983262347193104,1,,block,1781964385.8867083,1781964382.7572365
10.0.0.1|10.0.0.2|21547|80|tcp,1781964385.8874774,S0,http,0.9983262347193104,1,,block,1781964385.8874774,1781964382.7573287
10.0.0.1|10.0.0.2|21548|80|tcp,1781964385.8882258,S0,http,0.9983262347193104,1,,block,1781964385.8882258,1781964382.757429
10.0.0.1|10.0.0.2|20286|80|tcp,1781964385.8892775,S0,http,0.9983190354352863,1,1,block,1781964379.9896545,1781964368.2458766
10.0.0.1|10.0.0.2|20287|80|tcp,1781964385.8927214,S0,http,0.9983190354352863,1,1,block,1781964379.9949908,1781964368.2459688
10.0.0.1|10.0.0.2|21549|80|tcp,1781964385.888881,S0,http,0.9983262347193104,1,,block,1781964385.888881,1781964382.7575233
10.0.0.1|10.0.0.2|21550|80|tcp,1781964385.8966103,S0,http,0.9983262499666062,1,,block,1781964385.8966103,1781964382.757611
10.0.0.1|10.0.0.2|21551|80|tcp,1781964385.901276,S0,http,0.998326265213592,1,,block,1781964385.901276,1781964382.7577116
10.0.0.1|10.0.0.2|20288|80|tcp,1781964385.9024906,S0,http,0.9983190354352863,1,1,block,1781964379.9968596,1781964368.246154
10.0.0.1|10.0.0.2|20289|80|tcp,1781964385.9063897,S0,http,0.9983190354352863,1,1,block,1781964379.9981415,1781964368.2462466
10.0.0.1|10.0.0.2|21552|80|tcp,1781964385.902303,S0,http,0.998326265213592,1,,block,1781964385.902303,1781964382.7578073
10.0.0.1|10.0.0.2|20290|80|tcp,1781964385.9124272,S0,http,0.9983190354352863,1,1,block,1781964379.9991417,1781964368.246337
10.0.0.1|10.0.0.2|20291|80|tcp,1781964385.9160295,S0,http,0.9983190354352863,1,1,block,1781964380.0007286,1781964368.246425
