timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784040533.8402596,488,0,932,0,1.0,0.344,0.512,0.0,2.976,0.0
1784040533.840869,488,0,942,0,1.0,0.341,0.509,0.0,2.975,0.0
1784040533.8410897,488,0,952,0,1.0,0.339,0.506,0.0,2.973,0.0
1784040533.8415935,488,0,962,0,1.0,0.337,0.504,0.0,2.972,0.0
1784040533.8417966,488,0,972,0,1.0,0.334,0.501,0.0,2.97,0.0
1784040533.8422341,488,0,982,0,1.0,0.332,0.498,0.0,2.969,0.0
1784040533.8423815,488,0,992,0,1.0,0.33,0.496,0.0,2.967,0.0
1784040533.8425066,488,0,1002,0,1.0,0.328,0.493,0.0,2.966,0.0
1784040533.843338,488,0,1012,0,1.0,0.325,0.491,0.0,2.964,0.0
1784040533.8437514,488,0,1022,0,1.0,0.323,0.488,0.0,2.963,0.0
1784040533.8439145,488,0,1032,0,1.0,0.321,0.486,0.0,2.962,0.0
1784040533.8441064,488,0,1042,0,1.0,0.319,0.484,0.0,2.961,0.0
1784040533.8443165,488,0,1052,0,1.0,0.317,0.481,0.0,2.96,0.0
1784040533.844495,488,0,1062,0,1.0,0.315,0.479,0.0,2.959,0.0
1784040533.8466966,488,0,1072,0,1.0,0.313,0.477,0.0,2.958,0.0
1784040533.849131,488,0,1082,0,1.0,0.311,0.474,0.0,2.957,0.0
1784040533.8526936,488,0,1092,0,1.0,0.309,0.472,0.0,2.956,0.0
1784040533.8535933,488,0,1102,0,1.0,0.307,0.47,0.0,2.956,0.0
1784040533.8563833,488,0,1112,0,1.0,0.305,0.467,0.0,2.955,0.0
1784040533.8582718,488,0,1122,0,1.0,0.303,0.465,0.0,2.955,0.0
1784040533.8609087,488,0,1132,0,1.0,0.301,0.463,0.0,2.954,0.0
1784040533.866581,488,0,1142,0,1.0,0.299,0.461,0.0,2.954,0.0
1784040533.867711,488,0,1152,0,1.0,0.298,0.459,0.0,2.953,0.0
1784040533.8718734,488,0,1162,0,1.0,0.296,0.457,0.0,2.953,0.0
1784040533.872826,488,0,1172,0,1.0,0.294,0.454,0.0,2.952,0.0
1784040533.873156,488,0,1182,0,1.0,0.292,0.452,0.0,2.952,0.0
1784040533.873615,488,0,1192,0,1.0,0.29,0.45,0.0,2.952,0.0
1784040533.8755312,488,0,1202,0,1.0,0.289,0.448,0.0,2.952,0.0
1784040533.8758566,488,0,1212,0,1.0,0.287,0.446,0.0,2.951,0.0
1784040533.87621,488,0,1222,0,1.0,0.285,0.444,0.0,2.951,0.0
1784040533.8773904,488,0,1232,0,1.0,0.284,0.442,0.0,2.951,0.0
1784040533.877712,488,0,1242,0,1.0,0.282,0.44,0.0,2.951,0.0
1784040533.879491,488,0,1252,0,1.0,0.28,0.438,0.0,2.951,0.0
1784040533.881307,488,0,1262,0,1.0,0.279,0.436,0.0,2.951,0.0
1784040533.8824863,488,0,1272,0,1.0,0.277,0.434,0.0,2.951,0.0
1784040533.8854554,488,0,1282,0,1.0,0.276,0.432,0.0,2.952,0.0
1784040533.8860507,488,0,1292,0,1.0,0.274,0.43,0.0,2.952,0.0
1784040533.8879485,488,0,1302,0,1.0,0.273,0.428,0.0,2.952,0.0
1784040533.8897166,488,0,1312,0,1.0,0.271,0.427,0.0,2.952,0.0
1784040533.889993,488,0,1322,0,1.0,0.27,0.425,0.0,2.953,0.0
1784040533.8924105,488,0,1332,0,1.0,0.268,0.423,0.0,2.953,0.0
1784040533.8930242,488,0,1342,0,1.0,0.267,0.421,0.0,2.953,0.0
1784040533.8932946,488,0,1352,0,1.0,0.265,0.419,0.0,2.954,0.0
1784040533.8946028,488,0,1362,0,1.0,0.264,0.417,0.0,2.954,0.0
1784040533.8949733,488,0,1372,0,1.0,0.262,0.416,0.0,2.955,0.0
1784040533.8954613,488,0,1382,0,1.0,0.261,0.414,0.0,2.955,0.0
1784040533.895724,488,0,1392,0,1.0,0.26,0.412,0.0,2.956,0.0
1784040533.9051151,488,0,1402,0,1.0,0.258,0.41,0.0,2.956,0.0
1784040533.9065294,488,0,1412,0,1.0,0.257,0.409,0.0,2.957,0.0
1784040533.906811,488,0,1422,0,1.0,0.255,0.407,0.0,2.957,0.0
1784040533.9074743,488,0,1432,0,1.0,0.254,0.405,0.0,2.958,0.0
1784040533.9119344,488,0,1442,0,1.0,0.253,0.404,0.0,2.958,0.0
1784040533.9122539,488,0,1452,0,1.0,0.252,0.402,0.0,2.959,0.0
1784040533.9126859,488,0,1462,0,1.0,0.25,0.4,0.0,2.96,0.0
1784040533.9129636,488,0,1472,0,1.0,0.249,0.399,0.0,2.96,0.0
1784040533.9132776,488,0,1482,0,1.0,0.248,0.397,0.0,2.961,0.0
1784040533.9134862,488,0,1492,0,1.0,0.246,0.395,0.0,2.962,0.0
1784040533.91369,488,0,1502,0,1.0,0.245,0.394,0.0,2.963,0.0
1784040533.913866,488,0,1512,0,1.0,0.244,0.392,0.0,2.963,0.0
1784040533.9141297,488,0,1522,0,1.0,0.243,0.391,0.0,2.964,0.0
1784040533.9145496,488,0,1532,0,1.0,0.242,0.389,0.0,2.965,0.0
1784040533.9148438,488,0,1542,0,1.0,0.24,0.388,0.0,2.966,0.0
1784040533.915316,488,0,1552,0,1.0,0.239,0.386,0.0,2.967,0.0
1784040533.9155092,488,0,1562,0,1.0,0.238,0.385,0.0,2.968,0.0
1784040533.9158008,488,0,1572,0,1.0,0.237,0.383,0.0,2.968,0.0
1784040533.9160583,488,0,1582,0,1.0,0.236,0.382,0.0,2.969,0.0
1784040533.920243,488,0,1592,0,1.0,0.235,0.38,0.0,2.97,0.0
1784040533.9207966,488,0,1602,0,1.0,0.233,0.379,0.0,2.971,0.0
1784040533.921112,488,0,1612,0,1.0,0.232,0.377,0.0,2.972,0.0
1784040533.9255486,488,0,1622,0,1.0,0.231,0.376,0.0,2.973,0.0
1784040533.9258459,488,0,1632,0,1.0,0.23,0.374,0.0,2.974,0.0
1784040533.926017,488,0,1642,0,1.0,0.229,0.373,0.0,2.975,0.0
1784040533.9261956,488,0,1652,0,1.0,0.228,0.371,0.0,2.976,0.0
1784040533.926459,488,0,1662,0,1.0,0.227,0.37,0.0,2.977,0.0
1784040533.9270282,488,0,1672,0,1.0,0.226,0.369,0.0,2.978,0.0
1784040533.928192,488,0,1682,0,1.0,0.225,0.367,0.0,2.979,0.0
1784040533.9287224,488,0,1692,0,1.0,0.224,0.366,0.0,2.98,0.0
1784040533.9315343,488,0,1702,0,1.0,0.223,0.364,0.0,2.982,0.0
1784040533.9317887,488,0,1712,0,1.0,0.222,0.363,0.0,2.983,0.0
1784040533.931946,488,0,1722,0,1.0,0.221,0.362,0.0,2.984,0.0
1784040533.9321513,488,0,1732,0,1.0,0.22,0.36,0.0,2.985,0.0
1784040533.9343061,488,0,1742,0,1.0,0.219,0.359,0.0,2.986,0.0
1784040533.934913,488,0,1752,0,1.0,0.218,0.358,0.0,2.987,0.0
1784040533.9351346,488,0,1762,0,1.0,0.217,0.356,0.0,2.989,0.0
1784040533.9352725,488,0,1772,0,1.0,0.216,0.355,0.0,2.99,0.0
1784040533.9353998,488,0,1782,0,1.0,0.215,0.354,0.0,2.991,0.0
1784040533.935519,488,0,1792,0,1.0,0.214,0.353,0.0,2.992,0.0
1784040533.9356332,488,0,1802,0,1.0,0.213,0.351,0.0,2.994,0.0
1784040533.9357483,488,0,1812,0,1.0,0.212,0.35,0.0,2.995,0.0
1784040533.9358647,488,0,1822,0,1.0,0.211,0.349,0.0,2.996,0.0
1784040533.9374712,488,0,1832,0,1.0,0.21,0.348,0.0,2.998,0.0
1784040533.937898,488,0,1842,0,1.0,0.209,0.346,0.0,2.999,0.0
1784040533.943808,488,0,1852,0,1.0,0.209,0.345,0.0,3.0,0.0
1784040533.9441323,488,0,1862,0,1.0,0.208,0.344,0.0,3.001,0.0
1784040533.9443433,488,0,1872,0,1.0,0.207,0.343,0.0,3.003,0.0
