timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379604.6910322,0,0,1103,37,0.0,0.0,0.0,0.0,1.257,0.0
1784379604.7422519,0,0,1113,37,0.0,0.0,0.0,0.0,1.259,0.0
1784379604.7834198,0,0,1123,37,0.0,0.0,0.0,0.0,1.26,0.0
1784379604.8616035,0,0,1133,37,0.0,0.0,0.0,0.0,1.261,0.0
1784379604.961954,0,0,1143,37,0.0,0.0,0.0,0.0,1.263,0.0
1784379605.0057538,0,0,1153,37,0.0,0.0,0.0,0.0,1.265,0.0
1784379605.0644984,0,0,1163,37,0.0,0.0,0.0,0.0,1.266,0.0
1784379605.1410577,0,0,1173,37,0.0,0.0,0.0,0.0,1.267,0.0
1784379605.1899652,0,0,1183,37,0.0,0.0,0.0,0.0,1.268,0.0
1784379605.238773,0,0,1193,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379605.3016887,0,0,1203,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379605.3549373,0,0,1213,37,0.0,0.0,0.0,0.0,1.27,0.0
1784379605.4427433,0,0,1223,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379605.522743,0,0,1233,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379605.5741386,0,0,1243,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379605.6140714,0,0,1253,37,0.0,0.0,0.0,0.0,1.268,0.0
1784379605.718312,0,0,1263,37,0.0,0.0,0.0,0.0,1.268,0.0
1784379605.7970219,0,0,1273,37,0.0,0.0,0.0,0.0,1.267,0.0
1784379605.8332992,0,0,1283,37,0.0,0.0,0.0,0.0,1.266,0.0
1784379605.9131532,0,0,1293,37,0.0,0.0,0.0,0.0,1.264,0.0
1784379605.9631114,0,0,1303,37,0.0,0.0,0.0,0.0,1.261,0.0
1784379606.021021,0,0,1313,37,0.0,0.0,0.0,0.0,1.259,0.0
1784379606.0837877,0,0,1323,37,0.0,0.0,0.0,0.0,1.257,0.0
1784379606.1244586,0,0,1333,37,0.0,0.0,0.0,0.0,1.255,0.0
1784379606.1648452,0,0,1343,37,0.0,0.0,0.0,0.0,1.253,0.0
1784379606.2066917,0,0,1353,37,0.0,0.0,0.0,0.0,1.251,0.0
1784379606.260637,0,0,1363,37,0.0,0.0,0.0,0.0,1.249,0.0
1784379606.3011832,0,0,1373,37,0.0,0.0,0.0,0.0,1.248,0.0
1784379606.3476355,0,0,1383,37,0.0,0.0,0.0,0.0,1.246,0.0
1784379606.3899488,0,0,1393,37,0.0,0.0,0.0,0.0,1.244,0.0
1784379606.4909897,0,0,1403,37,0.0,0.0,0.0,0.0,1.243,0.0
1784379606.6213892,0,0,1413,37,0.0,0.0,0.0,0.0,1.241,0.0
1784379606.7249644,0,0,1423,37,0.0,0.0,0.0,0.0,1.239,0.0
1784379606.8688972,0,0,1433,37,0.0,0.0,0.0,0.0,1.237,0.0
1784379606.9985397,0,0,1443,37,0.0,0.0,0.0,0.0,1.235,0.0
1784379607.1187367,0,0,1453,37,0.0,0.0,0.0,0.0,1.233,0.0
1784379607.2883618,0,0,1463,37,0.0,0.0,0.0,0.0,1.231,0.0
1784379607.360638,0,0,1473,37,0.0,0.0,0.0,0.0,1.229,0.0
1784379607.444188,0,0,1483,37,0.0,0.0,0.0,0.0,1.227,0.0
1784379607.516077,0,0,1493,37,0.0,0.0,0.0,0.0,1.232,0.0
1784379607.604152,0,0,1503,37,0.0,0.0,0.0,0.0,1.237,0.0
1784379607.6891134,0,0,1513,37,0.0,0.0,0.0,0.0,1.242,0.0
1784379607.7598877,0,0,1523,37,0.0,0.0,0.0,0.0,1.247,0.0
1784379607.8304276,0,0,1533,37,0.0,0.0,0.0,0.0,1.252,0.0
1784379607.8880696,0,0,1543,37,0.0,0.0,0.0,0.0,1.257,0.0
1784379607.9647605,0,0,1553,37,0.0,0.0,0.0,0.0,1.261,0.0
1784379608.049502,0,0,1563,37,0.0,0.0,0.0,0.0,1.265,0.0
1784379608.1264446,0,0,1573,37,0.0,0.0,0.0,0.0,1.269,0.0
1784379608.215764,0,0,1583,37,0.0,0.0,0.0,0.0,1.273,0.0
1784379608.2629216,0,0,1593,37,0.0,0.0,0.0,0.0,1.277,0.0
1784379608.3112862,0,0,1603,37,0.0,0.0,0.0,0.0,1.281,0.0
1784379608.3651476,0,0,1613,37,0.0,0.0,0.0,0.0,1.285,0.0
1784379608.4269052,0,0,1623,37,0.0,0.0,0.0,0.0,1.289,0.0
1784379608.487815,0,0,1633,37,0.0,0.0,0.0,0.0,1.292,0.0
1784379608.5606904,0,0,1643,37,0.0,0.0,0.0,0.0,1.296,0.0
1784379608.605116,0,0,1653,37,0.0,0.0,0.0,0.0,1.299,0.0
1784379608.7235427,0,0,1663,37,0.0,0.0,0.0,0.0,1.303,0.0
1784379608.7873764,0,0,1673,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379608.82644,0,0,1683,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379608.8771768,0,0,1693,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379608.9213953,0,0,1703,37,0.0,0.0,0.0,0.0,1.313,0.0
1784379609.0337677,0,0,1713,37,0.0,0.0,0.0,0.0,1.314,0.0
1784379609.1505547,0,0,1723,37,0.0,0.0,0.0,0.0,1.313,0.0
1784379609.214713,0,0,1733,37,0.0,0.0,0.0,0.0,1.313,0.0
1784379609.3109138,0,0,1743,37,0.0,0.0,0.0,0.0,1.312,0.0
1784379609.4174433,0,0,1753,37,0.0,0.0,0.0,0.0,1.312,0.0
1784379609.5263548,0,0,1763,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379609.6227696,0,0,1773,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379609.7143965,0,0,1783,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379609.831947,0,0,1793,37,0.0,0.0,0.0,0.0,1.31,0.0
1784379609.9195926,0,0,1803,37,0.0,0.0,0.0,0.0,1.31,0.0
1784379610.0079541,0,0,1813,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379610.0803149,0,0,1823,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379610.1098847,0,0,1833,37,0.0,0.0,0.0,0.0,1.308,0.0
